"logFC" "logCPM" "F" "PValue" "FDR"
"ATP13A2" -2.2771711597302 6.46125238207377 54.9874054253887 3.66231250391826e-05 0.00376495579158413
"SIX2" -6.38171451831228 1.63747021591751 51.8458057932397 3.92702344397443e-05 0.00401335234596147
"KLC3" -3.35632223616268 1.8249603794386 54.2295639444955 3.9389499578684e-05 0.00401335234596147
"LOC105377809" -3.96853320475154 3.88171873354024 53.8700713547383 4.0124319710311e-05 0.00407013287326938
"PDIA2" -9.3121829557656 9.0955864111041 53.3490575742712 4.13635994810897e-05 0.00417735911059023
"NAALADL1" 3.10493171876686 2.04025958131352 53.50554693654 4.15529801409922e-05 0.0041780792532116
"PM20D1" -7.77263897872208 4.3299829237447 53.2977302995221 4.24748637717564e-05 0.00425212337103719
"HNRNPA1P33" 3.99250742509279 -1.52186236433592 36.5013434454835 4.34744960493263e-05 0.00433327313882959
"LINC02532" -8.03099984412252 4.26941090891043 42.7637046265244 4.36858675653326e-05 0.0043354914023171
"ERO1B" -4.67500239264187 7.38715541944401 52.2197255894396 4.4960766040241e-05 0.00444278259255399
"SARDH" -4.97890902645496 4.62105370641195 52.1763397891773 4.51983255798092e-05 0.00444708847174733
"SLC2A2" -5.5750935784724 -0.508858474153447 51.4965493467854 4.55013061438213e-05 0.0044577668519107
"C21orf62" -3.93065763991725 0.437575434213424 52.3082133440251 4.62811338303391e-05 0.00451487231089585
"SDHDP1" -8.53966588848105 -0.871840944927441 53.7144557303746 4.66559717508704e-05 0.00451874977984335
"HOXA5" 4.11750861027172 2.71947058519136 40.3947986907571 4.67737659705666e-05 0.00451874977984335
"MARVELD1" 3.29574022233179 5.41718272107586 51.6699299782739 4.69122114548622e-05 0.00451874977984335
"CFC1" -10.4518089906643 1.24175436081377 75.5420153816418 4.72661038334001e-05 0.00451997258766827
"SRPRA" -2.12848027666084 7.70853818649071 51.5489220352083 4.73192331969634e-05 0.00451997258766827
"CTRL" -9.59050511832244 9.02408078307012 51.3292384554574 4.82514462459352e-05 0.0045773411455022
"C3orf70" 5.28647520035601 4.75836060673537 51.4442941556264 4.83191518958138e-05 0.0045773411455022
"TMED3" -2.72544278619107 6.06630155047955 51.1675967479969 4.87273505916758e-05 0.00458766101619176
"SLC9A7" -2.35203022167927 4.36995060146136 51.1496308294219 4.88283222661195e-05 0.00458766101619176
"LINC01484" -7.73399452038986 -1.48383476546857 61.7116506113063 4.9074855809791e-05 0.00459200436505902
"G6PC2" -8.6759189958496 2.47924422331285 37.7998093543181 4.93017624065374e-05 0.00459448334621899
"LOC105375172" -6.20713040085296 1.91463879460023 37.2774362726191 4.95589212102109e-05 0.004597746574735
"EDIL3" 3.81757541962812 5.09275400475445 50.931348237565 4.97378909720514e-05 0.004597746574735
"ZNF189" -2.28776665405816 5.60469632300044 50.8478246886949 4.9947616917528e-05 0.00459859083467602
"TFF2" -8.81305931696222 -0.600135701569862 42.4247435228153 5.1364503931353e-05 0.00471012501050507
"ARFGAP3" -1.96813921732275 6.11140031162074 50.3006725355273 5.21231291163569e-05 0.0047606483465836
"CPA1" -15.1040259062477 14.415556358471 39.4171824313339 5.28137996432409e-05 0.00480086902588045
"GATM" -5.91476432535059 9.18141604237628 50.0921904073916 5.29823277447221e-05 0.00480086902588045
"NOB1" -2.47788942830352 5.67012229910541 49.7138707066111 5.45862681115037e-05 0.00492673305691426
"HS6ST2" -4.24754464935555 2.34077739564736 49.951071113393 5.48292815499498e-05 0.00492925991973568
"PIK3AP1" -3.36924132735888 3.73702344039987 49.592626811811 5.52571020008742e-05 0.00494831665378922
"LOC105375087" -5.97380825404223 -0.484545945012162 44.2192889101931 5.63846360791937e-05 0.00502964117554675
"NPY4R2" 5.62016260271635 2.08479900750248 48.8454702200246 5.73814237717668e-05 0.00509871759677424
"FENDRR" 6.84414161762642 5.24495041977105 49.0301032258058 5.85156790262399e-05 0.00517942834624151
"APOBEC2" -3.86566979687082 1.63453222368979 48.9558615158804 5.94978776797417e-05 0.0052364154447075
"NOMO2" -2.18274984726158 7.03338055764513 48.6098390970368 5.96163328710428e-05 0.0052364154447075
"GALK1" -2.03091946271856 3.61536699318952 48.460827173054 6.03799277965711e-05 0.00528324368219998
"SLC30A2" -10.4472824722285 5.34137197596275 45.5425191097298 6.07323815398334e-05 0.00529387774448928
"PANO1" -4.07599063004545 1.03838224629478 48.3583472970769 6.12561997191028e-05 0.00531931204000163
